id Note1 Note2 num All.SIDM00146_CPID1310_p-value All.SIDM00146_CPID1310_fdr All.SIDM00146_CPID1310_goodsgrna All.SIDM00146_CPID1310_lfc All.SIDM00146_CPID1313_p-value All.SIDM00146_CPID1313_fdr All.SIDM00146_CPID1313_goodsgrna All.SIDM00146_CPID1313_lfc All.SIDM00146_CPID1316_p-value All.SIDM00146_CPID1316_fdr All.SIDM00146_CPID1316_goodsgrna All.SIDM00146_CPID1316_lfc
NONTARGET00992~RPL14 PositiveControls ESSENTIAL-NONTARGET 2 0.044742 0.285731 2 -1.4172 0.034529 0.25903 2 -1.5209 0.074079 0.381244 2 -1.4431
NONTARGET00996~NONTARGET00502 NegativeControls NONTARGET-NONTARGET 1 0.76784 1.0 0 -0.057802 0.18714 1.0 0 0.022671 0.60059 1.0 0 -0.29471
NONTARGET00996~PSMD7 PositiveControls ESSENTIAL-NONTARGET 2 0.0065806 0.105952 2 -1.7526 0.097789 0.437947 2 -1.0976 0.045498 0.294061 2 -1.6088
NONTARGET01004~NONTARGET00435 NegativeControls NONTARGET-NONTARGET 1 0.37545 0.997023 1 -0.76499 0.75266 1.0 0 -0.055916 0.68482 1.0 0 -0.16323
NONTARGET01004~RPS15A PositiveControls ESSENTIAL-NONTARGET 2 0.060924 0.339801 2 -1.2368 0.14091 0.531476 2 -1.3156 0.15464 0.562497 2 -1.2929
NOTCH1~ADAD1 LibrarySingletons LibrarySingletons 4 0.23783 1.0 0 0.18026 0.00058766 0.062803 3 0.40233 0.079708 0.95671 1 0.20226
NOTCH1~AKT1 LibraryCombinations LibraryCombinations 4 0.29062 1.0 0 0.032824 0.076248 0.963697 1 0.079217 0.1783 1.0 1 0.076775
NOTCH1~AR LibraryCombinations LibraryCombinations 4 0.086258 1.0 1 0.15919 0.038046 0.683005 1 0.2602 0.039791 0.636361 1 0.087039
NOTCH1~ARID1A LibraryCombinations LibraryCombinations 4 0.9532 1.0 0 -0.20926 0.99053 1.0 0 -0.013698 0.98917 1.0 0 -0.011263
NOTCH1~ARID1B LibraryCombinations LibraryCombinations 4 0.13117 1.0 1 0.22496 0.16953 1.0 0 0.12731 0.12683 1.0 1 0.10457
NOTCH1~ATM LibraryCombinations LibraryCombinations 4 0.24843 1.0 0 0.1814 0.26772 1.0 0 0.13421 0.051355 0.760012 1 0.20922
NOTCH1~ATR LibraryCombinations LibraryCombinations 4 0.058835 0.333623 4 -1.0608 0.016023 0.174098 4 -1.1176 0.064305 0.352468 4 -0.94523
NOTCH1~BARD1 LibraryCombinations LibraryCombinations 4 0.97928 1.0 0 -0.16784 0.10635 1.0 1 0.15387 0.98586 1.0 0 -0.007373
NOTCH1~BCL2 LibraryCombinations LibraryCombinations 4 0.0048252 0.220398 2 0.30972 0.00013177 0.03024 3 0.46267 0.0056309 0.220455 2 0.36441
NOTCH1~BCL2L1 LibraryCombinations LibraryCombinations 4 0.92522 1.0 1 -0.10375 0.53492 1.0 0 0.034292 0.93016 1.0 1 -0.18333
NOTCH1~BRCA1 LibraryCombinations LibraryCombinations 4 0.89184 1.0 1 -0.38851 0.86365 1.0 1 -0.39728 0.77694 1.0 2 -0.29285
NOTCH1~BRCA2 LibraryCombinations LibraryCombinations 4 0.76397 1.0 2 -0.48327 0.49346 1.0 3 -0.59435 0.39748 1.0 3 -0.53474
NOTCH1~BRD4 LibraryCombinations LibraryCombinations 4 0.28511 0.850374 3 -0.5534 0.1177 0.48141 4 -0.72305 0.037262 0.265316 4 -0.82084
NOTCH1~CDK12 LibraryCombinations LibraryCombinations 4 0.77245 1.0 2 -0.46935 0.16261 0.574 4 -0.82789 0.26472 0.80726 3 -0.75054
NOTCH1~CDK4 LibraryCombinations LibraryCombinations 4 0.86327 1.0 1 -0.28753 0.71285 1.0 2 -0.45481 0.52108 1.0 3 -0.33971
NOTCH1~CDK6 LibraryCombinations LibraryCombinations 4 0.073765 0.37465 2 -0.75552 0.25329 0.781166 2 -0.67856 0.43242 1.0 2 -0.52828
NOTCH1~CDK7 LibraryCombinations LibraryCombinations 4 0.0062812 0.103853 4 -1.4599 0.0066602 0.112742 4 -1.2908 0.0061367 0.106067 4 -1.3084
NOTCH1~CHEK1 LibraryCombinations LibraryCombinations 4 0.014156 0.158146 4 -1.1408 0.0029076 0.072039 4 -1.4624 0.033694 0.250342 4 -0.8338
NOTCH1~CHEK2 LibraryCombinations LibraryCombinations 4 0.97386 1.0 0 -0.13256 0.98189 1.0 0 -0.1054 0.37425 1.0 0 0.019676
NOTCH1~CYLC2 LibrarySingletons LibrarySingletons 4 0.097714 1.0 1 0.13577 0.90616 1.0 1 -0.047267 0.12757 1.0 1 0.10139
NOTCH1~DNMT1 LibraryCombinations LibraryCombinations 4 0.44708 1.0 3 -0.71208 0.33906 0.938807 2 -0.71551 0.55058 1.0 2 -0.61591
NOTCH1~DNMT3B LibraryCombinations LibraryCombinations 4 0.13577 1.0 1 0.10693 0.27779 1.0 0 0.058116 0.16298 1.0 1 0.078115
NOTCH1~EZH2 LibraryCombinations LibraryCombinations 4 0.096158 1.0 1 0.11033 0.014463 0.378214 2 0.39135 0.076998 0.938911 1 0.31613
NOTCH1~FGFR1 LibraryCombinations LibraryCombinations 4 0.07087 0.949273 1 0.29288 0.21535 1.0 0 0.24018 0.005462 0.21856 2 0.43638
NOTCH1~FGFR2 LibraryCombinations LibraryCombinations 4 0.1404 1.0 1 0.19471 0.13072 1.0 1 0.19676 0.078271 0.947085 1 0.27159
NOTCH1~GALR1 LibrarySingletons LibrarySingletons 4 0.0055046 0.239923 2 0.070806 0.68965 1.0 2 -0.12212 0.8886 1.0 1 -0.14241
NOTCH1~GLS LibraryCombinations LibraryCombinations 4 0.79418 1.0 2 -0.33385 0.81249 1.0 1 -0.31682 0.91074 1.0 1 -0.20998
NOTCH1~KMT2D LibraryCombinations LibraryCombinations 4 0.77061 1.0 2 -0.29937 0.77399 1.0 2 -0.46913 0.88969 1.0 1 -0.25827
NOTCH1~MCL1 LibraryCombinations LibraryCombinations 4 0.062796 0.90952 1 0.015406 0.80676 1.0 2 -0.038127 0.77134 1.0 2 -0.11335
NOTCH1~MTOR LibraryCombinations LibraryCombinations 4 0.4757 1.0 3 -0.57639 0.10492 0.453655 4 -0.80053 0.083152 0.405891 4 -0.67475
NOTCH1~MYC LibraryCombinations LibraryCombinations 4 0.028422 0.228038 4 -0.93998 0.0096928 0.134427 4 -1.219 0.064096 0.351928 4 -0.82331
NOTCH1~PARP1 LibraryCombinations LibraryCombinations 4 0.00058766 0.060231 2 0.36356 0.00025809 0.040954 2 0.31657 0.00023314 0.036263 2 0.34783
NOTCH1~PIK3CA LibraryCombinations LibraryCombinations 4 0.95538 1.0 0 -0.066684 0.39938 1.0 0 0.00025247 0.98547 1.0 0 -0.075937
NOTCH1~PIK3CB LibraryCombinations LibraryCombinations 4 0.73805 1.0 2 -0.38646 0.94542 1.0 0 -0.21445 0.9361 1.0 1 -0.22538
NOTCH1~PRMT1 LibraryCombinations LibraryCombinations 4 0.037787 0.263251 4 -1.331 3.7687e-05 0.003719 3 -1.591 0.024422 0.210781 4 -1.245
NOTCH1~PRMT5 LibraryCombinations LibraryCombinations 4 0.0071665 0.110885 4 -1.1228 0.014199 0.161656 4 -1.1141 0.10745 0.46843 4 -0.83728
NOTCH1~PTPN11 LibraryCombinations LibraryCombinations 4 0.79678 1.0 2 -0.31821 0.63397 1.0 2 -0.46174 0.91157 1.0 1 -0.29946
NOTCH1~RAD21 LibraryCombinations LibraryCombinations 4 0.34682 0.955942 3 -0.90576 0.67169 1.0 2 -0.60768 0.16201 0.576461 4 -0.87354
NOTCH1~RAD51 LibraryCombinations LibraryCombinations 4 0.058423 0.332172 4 -1.154 0.13653 0.524245 4 -0.99738 0.076589 0.386949 4 -0.92816
NOTCH1~RAF1 LibraryCombinations LibraryCombinations 4 0.93003 1.0 1 -0.12378 0.97076 1.0 0 -0.12409 0.92057 1.0 1 -0.13431
NOTCH1~TAZ LibraryCombinations LibraryCombinations 4 0.99197 1.0 0 -0.034539 0.93155 1.0 1 -0.13178 0.93472 1.0 1 -0.13607
NOTCH1~WEE1 LibraryCombinations LibraryCombinations 4 0.45115 1.0 2 -0.39195 0.2097 0.680938 1 -0.36435 0.51103 1.0 2 -0.31603
NOTCH1~YAP1 LibraryCombinations LibraryCombinations 4 0.14949 1.0 1 0.1491 0.34604 1.0 0 0.034123 0.12338 1.0 1 0.17996
NPHS2~SLC39A12 NegativeControls NONESSENTIAL-NONESSENTIAL 2 0.90706 1.0 0 -0.097065 0.34036 1.0 0 0.017529 0.23652 1.0 0 0.187
NPM1~ADAD1 LibrarySingletons LibrarySingletons 4 0.87696 1.0 1 -0.15458 0.84907 1.0 1 -0.29126 0.84908 1.0 1 -0.23068
NPM1~AKT1 LibraryCombinations LibraryCombinations 4 0.96016 1.0 0 -0.30916 0.96259 1.0 0 -0.34712 0.78414 1.0 2 -0.41784
NPM1~AR LibraryCombinations LibraryCombinations 4 0.70483 1.0 2 -0.50783 0.96669 1.0 0 -0.19913 0.80224 1.0 2 -0.32053
NPM1~ARID1A LibraryCombinations LibraryCombinations 4 0.74166 1.0 2 -0.44266 0.042291 0.285663 4 -0.84283 0.5175 1.0 3 -0.75004
NPM1~ARID1B LibraryCombinations LibraryCombinations 4 0.67836 1.0 2 -0.48869 0.70258 1.0 2 -0.45694 0.5106 1.0 3 -0.56114
NPM1~ATM LibraryCombinations LibraryCombinations 4 0.88881 1.0 1 -0.32882 0.68203 1.0 2 -0.52797 0.89138 1.0 1 -0.33608
NPM1~ATR LibraryCombinations LibraryCombinations 4 0.017269 0.176084 4 -1.1833 0.2846 0.841599 3 -0.86761 0.056449 0.328604 4 -0.95416
NPM1~BARD1 LibraryCombinations LibraryCombinations 4 0.78008 1.0 2 -0.48398 0.69184 1.0 2 -0.45815 0.42796 1.0 3 -0.59574
NPM1~BCL2 LibraryCombinations LibraryCombinations 4 0.97957 1.0 0 -0.13784 0.92538 1.0 1 -0.31816 0.9692 1.0 0 -0.18354
NPM1~BCL2L1 LibraryCombinations LibraryCombinations 4 0.78778 1.0 2 -0.37865 0.6314 1.0 2 -0.41805 0.76798 1.0 2 -0.5328
NPM1~BRCA1 LibraryCombinations LibraryCombinations 4 0.28554 0.85126 2 -0.59251 0.5496 1.0 1 -0.4676 0.20988 0.688661 3 -0.83643
NPM1~BRCA2 LibraryCombinations LibraryCombinations 4 0.16019 0.569528 4 -0.80894 0.029504 0.238701 4 -0.96927 0.14651 0.546864 4 -0.74958
NPM1~BRD4 LibraryCombinations LibraryCombinations 4 0.32607 0.92427 3 -0.69692 0.17076 0.587952 4 -0.80485 0.67525 1.0 2 -0.54318
NPM1~CDK12 LibraryCombinations LibraryCombinations 4 0.14308 0.534783 4 -0.80747 0.38436 1.0 3 -0.82991 0.069871 0.368289 4 -1.1508
NPM1~CDK4 LibraryCombinations LibraryCombinations 4 0.31547 0.904252 3 -0.71121 0.023624 0.216383 4 -1.0919 0.26495 0.807833 3 -0.82349
NPM1~CDK6 LibraryCombinations LibraryCombinations 4 0.1314 0.511278 4 -0.82757 0.048645 0.305184 4 -1.1452 0.0085253 0.126564 4 -1.1041
NPM1~CDK7 LibraryCombinations LibraryCombinations 4 0.00059389 0.025709 4 -1.5206 0.012288 0.151812 4 -1.2113 0.0035044 0.076898 4 -1.3578
NPM1~CHEK1 LibraryCombinations LibraryCombinations 4 0.030879 0.237636 4 -1.165 0.0040824 0.087861 4 -1.4769 0.0088637 0.128649 4 -1.4073
NPM1~CHEK2 LibraryCombinations LibraryCombinations 4 0.7922 1.0 2 -0.26359 0.86531 1.0 1 -0.36489 0.96758 1.0 0 -0.21057
NPM1~CYLC2 LibrarySingletons LibrarySingletons 4 0.96686 1.0 0 -0.27686 0.74068 1.0 2 -0.42231 0.76024 1.0 2 -0.35531
NPM1~DNMT1 LibraryCombinations LibraryCombinations 4 0.090039 0.416962 4 -0.80789 0.15868 0.566002 4 -0.82585 0.39313 1.0 3 -0.69205
NPM1~DNMT3B LibraryCombinations LibraryCombinations 4 0.64028 1.0 2 -0.43606 0.32514 0.914346 3 -0.67326 0.71127 1.0 2 -0.47625
NPM1~EZH2 LibraryCombinations LibraryCombinations 4 0.90258 1.0 1 -0.33525 0.95491 1.0 0 -0.30224 0.92455 1.0 1 -0.15138
NPM1~FGFR1 LibraryCombinations LibraryCombinations 4 0.80325 1.0 2 -0.31147 0.80926 1.0 2 -0.42185 0.51671 1.0 3 -0.49078
NPM1~FGFR2 LibraryCombinations LibraryCombinations 4 0.84183 1.0 1 -0.37784 0.91191 1.0 1 -0.17217 0.93062 1.0 1 -0.3429
NPM1~GALR1 LibrarySingletons LibrarySingletons 4 0.25269 0.781131 2 -0.66965 0.53966 1.0 2 -0.50459 0.15335 0.560425 2 -0.90646
NPM1~GLS LibraryCombinations LibraryCombinations 4 0.041493 0.275851 4 -0.83377 0.065262 0.353144 4 -0.94686 0.014632 0.163838 4 -0.97316
NPM1~KMT2D LibraryCombinations LibraryCombinations 4 0.33851 0.943599 3 -0.66066 0.0844 0.406154 3 -1.0298 0.038396 0.269307 4 -1.0181
NPM1~MCL1 LibraryCombinations LibraryCombinations 4 0.16672 0.582348 2 -0.62598 0.020021 0.196923 3 -0.74504 0.27634 0.830054 2 -0.50157
NPM1~MTOR LibraryCombinations LibraryCombinations 4 0.17314 0.594621 4 -0.67321 0.16701 0.580901 4 -0.74218 0.23385 0.743603 3 -0.83026
NPM1~MYC LibraryCombinations LibraryCombinations 4 0.063416 0.346371 4 -1.0353 0.011061 0.143221 4 -1.2831 0.025746 0.217175 4 -1.105
NPM1~PARP1 LibraryCombinations LibraryCombinations 4 0.87514 1.0 1 -0.040334 0.0049443 0.233298 2 0.1109 0.014958 0.383235 2 0.14145
NPM1~PIK3CA LibraryCombinations LibraryCombinations 4 0.62573 1.0 2 -0.61958 0.81063 1.0 2 -0.40996 0.76984 1.0 2 -0.44261
NPM1~PIK3CB LibraryCombinations LibraryCombinations 4 0.90414 1.0 1 -0.21938 0.095439 0.432096 4 -0.81272 0.70099 1.0 2 -0.50231
NPM1~PRMT1 LibraryCombinations LibraryCombinations 4 0.052069 0.311895 3 -1.1965 0.15455 0.558497 4 -1.0111 0.034228 0.251919 4 -1.124
NPM1~PRMT5 LibraryCombinations LibraryCombinations 4 0.025594 0.215604 4 -0.95085 0.091996 0.424477 3 -0.95589 0.03 0.235544 4 -1.1564
NPM1~PTPN11 LibraryCombinations LibraryCombinations 4 0.45223 1.0 3 -0.74327 0.46308 1.0 3 -0.7131 0.19652 0.655775 3 -0.81075
NPM1~RAD21 LibraryCombinations LibraryCombinations 4 0.095944 0.432021 4 -1.0733 0.0046895 0.094821 4 -1.4494 0.011087 0.142396 4 -1.1529
NPM1~RAD51 LibraryCombinations LibraryCombinations 4 0.58675 1.0 2 -0.68653 0.14914 0.549026 4 -0.91803 0.1051 0.463406 4 -0.79228
NPM1~RAF1 LibraryCombinations LibraryCombinations 4 0.70202 1.0 2 -0.49391 0.29499 0.861633 3 -0.77452 0.12574 0.506381 4 -0.79974
NPM1~TAZ LibraryCombinations LibraryCombinations 4 0.92058 1.0 1 -0.40495 0.78217 1.0 2 -0.43329 0.97358 1.0 0 -0.23884
NPM1~WEE1 LibraryCombinations LibraryCombinations 4 0.49803 1.0 2 -0.43137 0.30142 0.874363 3 -0.57607 0.28525 0.846802 2 -0.58235
NPM1~YAP1 LibraryCombinations LibraryCombinations 4 0.91558 1.0 1 -0.42701 0.64373 1.0 1 -0.37828 0.83594 1.0 1 -0.34882
NRAS~ADAD1 LibrarySingletons LibrarySingletons 4 0.70095 1.0 2 -0.40747 0.75587 1.0 2 -0.35071 0.96328 1.0 0 -0.33238
NRAS~AKT1 LibraryCombinations LibraryCombinations 4 0.82668 1.0 1 -0.41131 0.81065 1.0 2 -0.38031 0.79651 1.0 1 -0.29545
NRAS~AR LibraryCombinations LibraryCombinations 4 0.80708 1.0 2 -0.21458 0.82972 1.0 1 -0.34435 0.79621 1.0 2 -0.33788
NRAS~ARID1A LibraryCombinations LibraryCombinations 4 0.49306 1.0 3 -0.38684 0.74509 1.0 2 -0.48514 0.6626 1.0 2 -0.52292
NRAS~ARID1B LibraryCombinations LibraryCombinations 4 0.47819 1.0 3 -0.47264 0.98042 1.0 0 -0.083821 0.95157 1.0 0 -0.28451
NRAS~ATM LibraryCombinations LibraryCombinations 4 0.78624 1.0 2 -0.45325 0.83218 1.0 1 -0.48011 0.80058 1.0 2 -0.39479
NRAS~ATR LibraryCombinations LibraryCombinations 4 0.43962 1.0 3 -0.77302 0.0070589 0.116106 4 -1.1679 0.012214 0.148841 4 -1.2244
NRAS~BARD1 LibraryCombinations LibraryCombinations 4 0.91664 1.0 1 -0.30969 0.67615 1.0 2 -0.46526 0.76089 1.0 2 -0.44627
NRAS~BCL2 LibraryCombinations LibraryCombinations 4 0.97057 1.0 0 -0.14208 0.90375 1.0 1 -0.23967 0.94357 1.0 0 -0.11231
NRAS~BCL2L1 LibraryCombinations LibraryCombinations 4 0.65951 1.0 2 -0.51512 0.32602 0.916156 3 -0.60848 0.71464 1.0 2 -0.46883
NRAS~BRCA1 LibraryCombinations LibraryCombinations 4 0.749 1.0 2 -0.39072 0.80135 1.0 2 -0.48146 0.59469 1.0 2 -0.57749
NRAS~BRCA2 LibraryCombinations LibraryCombinations 4 0.25524 0.786657 3 -0.75129 0.033145 0.254668 4 -0.97303 0.082281 0.402882 4 -0.92348
NRAS~BRD4 LibraryCombinations LibraryCombinations 4 0.15468 0.557993 3 -0.79251 0.34057 0.940937 3 -0.61252 0.12263 0.499638 4 -0.87774
NRAS~CDK12 LibraryCombinations LibraryCombinations 4 0.30201 0.880248 3 -0.74966 0.31726 0.900694 3 -0.79756 0.087888 0.418966 4 -0.99191
NRAS~CDK4 LibraryCombinations LibraryCombinations 4 0.36535 0.982261 2 -0.62818 0.084716 0.407161 4 -0.73626 0.52751 1.0 3 -0.65165
NRAS~CDK6 LibraryCombinations LibraryCombinations 4 0.043136 0.28032 4 -1.0483 0.019097 0.192757 4 -1.2493 0.039033 0.271142 4 -1.1812
NRAS~CDK7 LibraryCombinations LibraryCombinations 4 0.0097661 0.130114 4 -1.2733 0.0025874 0.067274 4 -1.3768 0.0020213 0.05618 4 -1.5683
NRAS~CHEK1 LibraryCombinations LibraryCombinations 4 5.848e-05 0.004801 4 -1.5375 0.0049599 0.097593 4 -1.3966 0.00032099 0.017468 4 -1.496
NRAS~CHEK2 LibraryCombinations LibraryCombinations 4 0.72627 1.0 2 -0.24396 0.93779 1.0 0 -0.40468 0.96076 1.0 0 -0.17536
NRAS~CYLC2 LibrarySingletons LibrarySingletons 4 0.5312 1.0 3 -0.49249 0.71295 1.0 2 -0.56672 0.953 1.0 0 -0.17142
NRAS~DNMT1 LibraryCombinations LibraryCombinations 4 0.052211 0.31226 4 -0.93633 0.26537 0.805137 3 -0.73172 0.12003 0.493337 3 -0.9123
NRAS~DNMT3B LibraryCombinations LibraryCombinations 4 0.68705 1.0 1 -0.37463 0.57896 1.0 2 -0.42869 0.75978 1.0 2 -0.42029
NRAS~EZH2 LibraryCombinations LibraryCombinations 4 0.947 1.0 0 -0.2977 0.96817 1.0 0 -0.20253 0.94089 1.0 0 -0.25624
NRAS~FGFR1 LibraryCombinations LibraryCombinations 4 0.90977 1.0 1 -0.36818 0.88753 1.0 1 -0.32643 0.97173 1.0 0 -0.15758
NRAS~FGFR2 LibraryCombinations LibraryCombinations 4 0.6672 1.0 2 -0.31055 0.74823 1.0 2 -0.28385 0.88738 1.0 1 -0.22103
NRAS~GALR1 LibrarySingletons LibrarySingletons 4 0.68925 1.0 2 -0.45228 0.56382 1.0 2 -0.61836 0.74798 1.0 1 -0.44486
NRAS~GLS LibraryCombinations LibraryCombinations 4 0.53141 1.0 2 -0.58173 0.78784 1.0 2 -0.55367 0.90408 1.0 1 -0.38601
NRAS~KMT2D LibraryCombinations LibraryCombinations 4 0.11199 0.467989 4 -0.59761 0.14272 0.534592 4 -0.59694 0.69482 1.0 2 -0.42798
NRAS~MCL1 LibraryCombinations LibraryCombinations 4 0.34569 0.954407 2 -0.57668 0.55834 1.0 2 -0.51023 0.34652 0.954325 2 -0.6068
NRAS~MTOR LibraryCombinations LibraryCombinations 4 0.41431 1.0 3 -0.84809 0.34271 0.944105 2 -0.74746 0.30066 0.876965 3 -0.71944
NRAS~MYC LibraryCombinations LibraryCombinations 4 0.010664 0.136489 4 -1.1079 0.02032 0.198586 4 -1.228 0.0047265 0.093387 4 -1.3566
NRAS~PARP1 LibraryCombinations LibraryCombinations 4 0.9307 1.0 1 -0.080059 0.17154 1.0 0 0.12424 0.018 0.419317 2 0.10737
NRAS~PIK3CA LibraryCombinations LibraryCombinations 4 0.96064 1.0 0 -0.27685 0.69191 1.0 1 -0.5101 0.76077 1.0 2 -0.44183
NRAS~PIK3CB LibraryCombinations LibraryCombinations 4 0.78939 1.0 2 -0.47412 0.90032 1.0 1 -0.44938 0.4065 1.0 3 -0.62511
NRAS~PRMT1 LibraryCombinations LibraryCombinations 4 0.0093856 0.12813 4 -1.4942 0.018753 0.191314 4 -1.2732 0.12226 0.498437 4 -1.0931
NRAS~PRMT5 LibraryCombinations LibraryCombinations 4 0.0092005 0.126346 4 -0.9942 0.073435 0.376101 4 -1.0319 0.0314 0.242037 4 -0.93777
NRAS~PTPN11 LibraryCombinations LibraryCombinations 4 0.78457 1.0 2 -0.45889 0.85062 1.0 1 -0.42949 0.10888 0.471728 4 -0.73201
NRAS~RAD21 LibraryCombinations LibraryCombinations 4 0.10524 0.453875 4 -1.1221 0.08066 0.395409 4 -1.0579 0.061028 0.341779 3 -1.0805
NRAS~RAD51 LibraryCombinations LibraryCombinations 4 0.14548 0.539006 4 -0.93474 0.013636 0.159146 4 -1.0646 0.071491 0.372456 4 -0.89748
NRAS~RAF1 LibraryCombinations LibraryCombinations 4 0.75834 1.0 2 -0.39633 0.43539 1.0 3 -0.60261 0.14891 0.551605 4 -0.80211
NRAS~TAZ LibraryCombinations LibraryCombinations 4 0.7735 1.0 2 -0.43994 0.45499 1.0 3 -0.5198 0.31956 0.910624 3 -0.5443
NRAS~WEE1 LibraryCombinations LibraryCombinations 4 0.36449 0.980558 2 -0.4811 0.35446 0.964759 2 -0.62986 0.25687 0.790555 2 -0.52509
NRAS~YAP1 LibraryCombinations LibraryCombinations 4 0.78183 1.0 2 -0.3718 0.90163 1.0 1 -0.26426 0.90484 1.0 1 -0.27577
NUAK1~ADAD1 LibrarySingletons LibrarySingletons 4 0.12278 1.0 1 0.15106 0.062933 0.889895 1 0.060552 0.90146 1.0 1 -0.0012718
NUAK1~AKT1 LibraryCombinations LibraryCombinations 4 0.95735 1.0 0 -0.075336 0.86851 1.0 1 -0.057629 0.88269 1.0 1 -0.12078
NUAK1~AR LibraryCombinations LibraryCombinations 4 0.083959 1.0 1 0.1181 0.96757 1.0 0 -0.04504 0.6972 1.0 1 -0.16895
NUAK1~ARID1A LibraryCombinations LibraryCombinations 4 0.82132 1.0 1 -0.3384 0.96373 1.0 0 -0.10749 0.51591 1.0 2 -0.56165
NUAK1~ARID1B LibraryCombinations LibraryCombinations 4 0.24889 1.0 0 0.035753 0.95806 1.0 0 -0.13463 0.91653 1.0 1 -0.067461
NUAK1~ATM LibraryCombinations LibraryCombinations 4 0.91891 1.0 1 -0.15156 0.38572 1.0 0 0.076931 0.24687 1.0 0 0.064574
NUAK1~ATR LibraryCombinations LibraryCombinations 4 0.011567 0.142137 4 -1.1526 0.040747 0.280894 4 -1.0642 0.048101 0.300792 4 -1.0046
NUAK1~BARD1 LibraryCombinations LibraryCombinations 4 0.88724 1.0 1 -0.20804 0.65163 1.0 2 -0.24546 0.68541 1.0 2 -0.29916
NUAK1~BCL2 LibraryCombinations LibraryCombinations 4 0.082223 1.0 1 0.06777 0.12519 1.0 1 0.18792 0.067735 0.884474 1 0.087299
NUAK1~BCL2L1 LibraryCombinations LibraryCombinations 4 0.79409 1.0 2 -0.33304 0.61809 1.0 2 -0.5881 0.7116 1.0 2 -0.33357
NUAK1~BRCA1 LibraryCombinations LibraryCombinations 4 0.73857 1.0 2 -0.40675 0.72904 1.0 2 -0.36498 0.67679 1.0 2 -0.53222
NUAK1~BRCA2 LibraryCombinations LibraryCombinations 4 0.16203 0.572241 4 -0.66524 0.30233 0.875873 3 -0.86035 0.15131 0.555958 4 -0.60726
NUAK1~BRD4 LibraryCombinations LibraryCombinations 4 0.078295 0.385543 4 -0.63675 0.22119 0.708808 3 -0.63483 0.025065 0.213482 4 -0.94838
NUAK1~CDK12 LibraryCombinations LibraryCombinations 4 0.19423 0.647665 3 -0.97509 0.48381 1.0 3 -0.69564 0.26059 0.798742 3 -0.81624
NUAK1~CDK4 LibraryCombinations LibraryCombinations 4 0.25276 0.781152 3 -0.84222 0.42438 1.0 3 -0.71609 0.46365 1.0 2 -0.52525
NUAK1~CDK6 LibraryCombinations LibraryCombinations 4 0.032296 0.242469 4 -1.1357 0.016568 0.177585 2 -0.99008 0.040041 0.27514 3 -1.0111
NUAK1~CDK7 LibraryCombinations LibraryCombinations 4 0.0013419 0.041692 4 -1.3912 0.0070152 0.115989 4 -1.465 0.0024652 0.061891 4 -1.5734
NUAK1~CHEK1 LibraryCombinations LibraryCombinations 4 0.036346 0.25745 3 -1.12 0.060719 0.340026 4 -1.0894 0.0050711 0.096396 4 -1.3809
NUAK1~CHEK2 LibraryCombinations LibraryCombinations 4 0.60655 1.0 2 -0.30222 0.7032 1.0 1 -0.29395 0.45978 1.0 2 -0.4167
NUAK1~CYLC2 LibrarySingletons LibrarySingletons 4 0.27878 1.0 0 0.15819 0.15225 1.0 1 0.16382 0.43883 1.0 0 0.0049717
NUAK1~DNMT1 LibraryCombinations LibraryCombinations 4 0.36492 0.981576 3 -0.57785 0.24503 0.762351 3 -0.69884 0.43378 1.0 3 -0.58945
NUAK1~DNMT3B LibraryCombinations LibraryCombinations 4 0.97802 1.0 0 -0.030539 0.94477 1.0 0 -0.16864 0.55291 1.0 2 -0.46308
NUAK1~EZH2 LibraryCombinations LibraryCombinations 4 0.10329 1.0 1 0.12521 0.21279 1.0 0 0.0055099 0.022264 0.457558 2 0.095707
NUAK1~FGFR1 LibraryCombinations LibraryCombinations 4 0.11539 1.0 1 0.1821 0.1622 1.0 1 0.045553 0.18729 1.0 1 0.04619
NUAK1~FGFR2 LibraryCombinations LibraryCombinations 4 0.28327 1.0 0 0.021383 0.22647 1.0 0 0.052298 0.89172 1.0 1 -0.026748
NUAK1~GALR1 LibrarySingletons LibrarySingletons 4 0.79654 1.0 1 -0.17122 0.23278 0.736397 1 -0.33979 0.45456 1.0 2 -0.40723
NUAK1~GLS LibraryCombinations LibraryCombinations 4 0.14005 0.528571 4 -0.64736 0.35998 0.973171 3 -0.65978 0.35629 0.968907 3 -0.58581
NUAK1~KMT2D LibraryCombinations LibraryCombinations 4 0.96621 1.0 0 -0.14414 0.42978 1.0 2 -0.68961 0.8478 1.0 1 -0.39948
NUAK1~MCL1 LibraryCombinations LibraryCombinations 4 0.24239 0.758357 1 -0.29873 0.4696 1.0 2 -0.33635 0.28288 0.84281 2 -0.30727
NUAK1~MTOR LibraryCombinations LibraryCombinations 4 0.11316 0.470081 4 -0.89506 0.047902 0.303019 4 -1.0576 0.070027 0.368557 4 -0.86731
NUAK1~MYC LibraryCombinations LibraryCombinations 4 0.021381 0.195195 4 -0.88512 0.0162 0.175241 4 -1.0908 0.0050643 0.096364 4 -1.2447
NUAK1~PARP1 LibraryCombinations LibraryCombinations 4 0.026368 0.55312 1 0.25347 0.0063946 0.263419 2 0.36903 0.083432 0.969992 1 0.21703
